,id,user_location,text,created_at,username,lang,retweet_count,reply_count,like_count,quote_count
444,1463596200976859136,"Hamilton, Ontario","The availability of COVID-19 vaccine in our community is great news for all children 5-11, including those living with diabetes @mac_peds @mch_childrens @CanPaedSociety @McMasterU @hamhealth @HamHealthSci https://t.co/ecS1oz73DH",2021-11-24 19:51:41+00:00,MCSamaan1,en,3,0,7,0
447,1463600206222528513,Canada,Finally! Medical Proof the Covid Jab is “Murder” | Dr Vernon Coleman https://t.co/3pbJapdFfo,2021-11-24 20:07:36+00:00,TeeLeigh6,en,0,0,0,0
451,1463602303655714818,Atlantic Canada,"One death, four new cases of COVID-19 reported in Newfoundland and Labrador Wednesday, Nov. 24 | SaltWire https://t.co/xzKmf8kbj9 https://t.co/1OEOyFoo1a",2021-11-24 20:15:56+00:00,SaltWireNetwork,en,0,0,0,0
454,1463602281308471311,Canada,"To Help People With Long Covid, Scientists Need to Define It | WIRED https://t.co/CDiWCOOJwf",2021-11-24 20:15:50+00:00,Hephaestus7,en,0,0,0,0
457,1463604269274259458,"Parts Unknown, Sask. ",Maybe he can consult with Joe Rogan and some of the others he used for his covid vaccine lol https://t.co/Mf1CbP2xbY,2021-11-24 20:23:44+00:00,jlh2640,en,0,0,0,0
458,1463604257379082241,"Spruce Grove, Alberta Canada",Hey check this out https://t.co/OOw8RLHkjr,2021-11-24 20:23:42+00:00,SmylieMyles_OAP,en,0,0,1,1
459,1463604254355058689,"British Columbia, Canada","What did you think was going to happen, you idiots?! And if you think this is purely limited to Scotland only, you're even dumber that I thought.

https://t.co/l4V446s2Dg",2021-11-24 20:23:41+00:00,SethZero1,en,1,0,14,0
461,1463604210591838212,Settler on the Wolastoq,"The longer you don't do something, the more likely it is someone else will do it for you. 

Why stop covid when you can just let someone else do stuff? @ShephardDorothy deserves as much credit for these successes as she does for all the death and suffering NB's faced under her. https://t.co/j0S20goyWJ",2021-11-24 20:23:30+00:00,feltford,en,0,0,1,0
462,1463604207462797320,"Toronto, Ontario","The City of Toronto says 31,000 vaccine appointments for kids between the ages of 5 and 11 were booked on Tuesday.
https://t.co/hbCq1Duu5S",2021-11-24 20:23:30+00:00,CityNewsTO,en,1,12,42,2
463,1463604203163635722,"Fredericton, Nouveau-Brunswick",Today we were informed of a positive Covid-19 case at Leo Hayes High School. Anyone identified as a close contact will receive a letter from Public Health. Students should plan to attend school tomorrow unless they are self-isolating. Full details here: https://t.co/MI4uNMxjPo,2021-11-24 20:23:29+00:00,ASD_West,en,5,0,3,0
465,1463606259702063104,Canada & USA,😷👍#IStandwithChapmans🇨🇦Chapman's Ice Cream faces backlash and boycott over vaccination policy | CBC Radio https://t.co/6mzPNfisGy,2021-11-24 20:31:39+00:00,gee_kenda,en,0,0,0,0
467,1463608239053025280,"Ottawa, Canada",Key COVID-19 numbers in the Ottawa area today | CBC News https://t.co/z6NmGFfEZx,2021-11-24 20:39:31+00:00,StationZebra1,en,0,0,0,0
468,1463608208858263556,"Thornhill, Ontario",Armour Heights Presbyterian Church and Canterbury Place Retirement Residence will be organizing a Casual #Holiday Festive Get Together for the #community December 16th at 12 noon registration a must COVID-19 protocols in place Mosaic https://t.co/m6cISMRESy,2021-11-24 20:39:24+00:00,Mosaichomecare,en,0,0,0,0
470,1463608184078155777,"Vancouver, Canada","Germany is reporting 75,552 new Covid cases, they have a higher vaccination rate than the US.  700K new deaths are predicted for Europe by next spring.  Covid is now settling in and the next wave will be a tsunami.",2021-11-24 20:39:18+00:00,VennMultiverse,en,5,1,4,0
471,1463610359894401030,Canada,"For two decades, Canada’s federal, provincial and territorial governments have routinely missed their budget projections. In spite of #COVID-19 challenges, Canadians should demand more reliable #budget targets in the future. More at https://t.co/K8fDxBYhQH https://t.co/41XyojmOFz",2021-11-24 20:47:57+00:00,CDHoweInstitute,en,1,0,5,0
472,1463610358707404800,"Ontario, Canada",This is what they made people believe was happening if you got COVID ....but it is the VAXXED👇👇👇👀👀👀 https://t.co/4ilLf2hSia,2021-11-24 20:47:56+00:00,BremnerDeb,en,0,0,0,0
473,1463610345050853378,"Toronto, Canada",The CPC is the Proud Boy Party. And the party of Covid. Among other treacherous things. #CPC #ThroneSpeech #Cdnpoli #CovidKills https://t.co/F00QGZGEsK,2021-11-24 20:47:53+00:00,PaulStewartII,en,0,0,3,0
474,1463610340030267393,"Ottawa, Ontario",Super exciting day at the Beauchamp House! 2 out of the 3 littles got their 1st dose of the COVID vaccine! #CBeau #RoBeau @tbeau27 https://t.co/2F5qcDFbNv,2021-11-24 20:47:52+00:00,beauchamplinds,en,1,1,21,1
475,1463610266776657927,"Toronto, Ontario, Canada","Ontario Arbitrator Determines COVID-19 Vaccination Policy was Reasonable

https://t.co/oSRjVMiCPe https://t.co/6vmc8Ibtg8",2021-11-24 20:47:34+00:00,HydeHRLaw,en,0,0,0,0
476,1463612357590982657,Edmonton Canada,"Ignore this document!

It is a misinformation-filled rant by a bunk-pushing #antivaxx organization called ""Canadian Covid Care Alliance.""

Slick presentation (ditto website), but all just science-free spin &amp; fearmongering.

#ScienceUpFirst https://t.co/Vp7m0kfNdL",2021-11-24 20:55:53+00:00,CaulfieldTim,en,73,11,193,2
478,1463614319258648590,"Kingston, ON","For the second day in a row, @KFLAPH has recorded a death from COVID-19. 40 new COVID-19 cases were reported today:
Under 5: 2
5-11: 5
18-29: 10
30s: 9
40s: 1
50s: 5
60s: 6
70s: 1
80s: 1
There are currently 234 known active cases in the region.
Details: https://t.co/N4EqabFZgi",2021-11-24 21:03:41+00:00,kingstonist,en,3,0,12,1
479,1463614290137698315,"Toronto, Ontario, Canada","I find mandatory military hilarious because in Canada it is hard to get a job in the Military or with the Police because they choose the absolute best that are the most trainable and can do the job.

Covid-19 response and crime rates are prime 

https://t.co/4IfU4RyQsj",2021-11-24 21:03:34+00:00,AmandaRisser1,en,0,1,0,0
480,1463616397355986946,"Hamilton, Ontario","I've always bought icecream from @Chapmans_Canada simply because they're Canadian and they make the best icecream. Now that the anti-vaxx potatoes are after them, I'm just gonna buy more!

#IStandWithChapmans
 https://t.co/eTQJGkn3RD",2021-11-24 21:11:56+00:00,mykeames,en,0,0,1,0
481,1463616347502485512,"Toronto, Ontario","dicentra is pleased to announce that @imgrund has been appointed to our Scientific Advisory Board to expedite recruitment for clinical trials related to COVID-19.

We are excited to have Ryan join us. Welcome to the team, Ryan!

https://t.co/RkJjETbGxn https://t.co/i6m0uOyXqR",2021-11-24 21:11:44+00:00,dicentradotcom,en,6,50,165,9
482,1463616273586307077,"Toronto, ON","Quote: “If all groups had experienced the same mortality rates as college-educated non-Hispanic White individuals, there would have been 48% fewer COVID-19 deaths among adults… including 71% fewer deaths among racial and ethnic minority populations…”
https://t.co/fWd5wwKHPt",2021-11-24 21:11:26+00:00,davidmouritsen,en,0,0,0,0
484,1463618327797022730,Canada,Good people like Dr. Strauss can make poor public health docs. Too bad @FordNation knew his misguided views on vaccines BEFORE appointing him to this post when he was all over social media advocating for herd immunity…that would have ended very badly https://t.co/YaDyxsxNRr,2021-11-24 21:19:36+00:00,POVInternation1,en,0,0,0,0
485,1463620335677280260,"Calgary, Alberta","After nearly two years of ridiculous rules, fear and government malfeasance, most people have become fatter, more anxious and dumber. Covid has made me much better. I don’t give a shit about following rules now and I am more motivated than I’ve ever been in my life.",2021-11-24 21:27:35+00:00,SKivimaa,en,10,1,52,0
486,1463620321475502083,"Saskatoon, Canada","At long last, parents and kids excitedly trekked to vaccine clinics across the province Wednesday for the first day of child vaccinations in Saskatchewan.
https://t.co/90MdWvp0tY",2021-11-24 21:27:32+00:00,CKOMNews,en,1,0,4,0
487,1463622422171725836,"Halifax, Nova Scotia, Canada","Atlantic Canada COVID update November 24, 2021

Nova Scotia - 20 new cases - 172 active cases
Nfld &amp; Labrador - 4 new cases - 13 active cases
Prince Edward Island - 7 new cases - 36 active cases
New Brunswick - 87 new cases - 692 active cases

POP 2.48M",2021-11-24 21:35:52+00:00,mini_bubbly,en,1,0,0,0
489,1463622384674553858,"Ottawa, Ontario",Canada's Conservatives face questions over lawmakers' vaccination status https://t.co/9YfLZRQc2S,2021-11-24 21:35:43+00:00,VoiceOfFranky,en,8,2,28,1
490,1463622377145835524,"Edmonton, AB, Canada",Parents in #YEG ! Please DM me if you’re interested to share your experience booking the COVID-19 vaccine for your kids. https://t.co/t60chcGoqg,2021-11-24 21:35:42+00:00,HibakChoufi,en,2,0,0,0
491,1463622358309261322,"Ottawa, Ontario",'the first vaccine is the right vaccine'. 🤦 Shit show. https://t.co/VAKOBmLQqT,2021-11-24 21:35:37+00:00,caroclaw123,en,0,0,1,0
492,1463624441875861511,Earth by way of Canada,"The government really left people alone around the flu shot. It isn't guaranteed to work, and it doesn't help with transmission. It makes sense for some.

Exactly the same as the covid shot.

Why do they feel they do not have to follow the law for the covid shot, and not the flu?",2021-11-24 21:43:54+00:00,FrankGrimes_Jr,en,35,22,259,7
493,1463626430437380103,"365 Bloor St. E., Toronto, ON",British scientists warn of new COVID-19 variant; Only 10 cases so far https://t.co/tuMeYeV7gm https://t.co/XaqTQzLB07,2021-11-24 21:51:48+00:00,TheTorontoSun,en,13,25,7,6
495,1463626426222006276,"Muskoka Ontario, Canada","Can’t make this shit up: Mr. Deltell is standing UNMASKED in the HoC and just told everyone that he will have his second Covid-19 test tomorrow because he, along with other members of the Conservative caucus, was exposed to a colleague who tested positive a few days ago. #cdnpoli",2021-11-24 21:51:47+00:00,NoraHeuer,en,0,1,1,0
496,1463626394135453698,"Vancouver, British Columbia","What’s a hill you’re willing to die on 100% of the time?

I have many but here’s one that’s been on my mind lately:

Whether or not you agree with vaccine mandates, they are NOT COMPARABLE to the Holocaust, sexual assault, slavery or colonisation.

I will not debate this.",2021-11-24 21:51:39+00:00,bani_sg,en,0,0,2,1
497,1463626346081386501,"Burnaby, BC","Miscommunications? Misunderstanding? ((😮)) #Ottawa 🇨🇦 calls for ease on #COVID vetting at the border but #BritishColumbia residents still got fined for crossing #US 🇺🇸 border to get the necessary #food, #fuel, and #supplies from the neighbouring #USA. https://t.co/9CuaHZFwUU",2021-11-24 21:51:28+00:00,shantadam,en,0,0,0,0
498,1463626337332121606,"Ontario, Canada",Our 5-11 vaccination team is led primarily by women. Being part of this team is one of the highlights of my year. Special thanks to @deSalesTCDSB CSPC Chair and @TorontoCPIC rep for taking the time to join us. https://t.co/bflK0H7oeF,2021-11-24 21:51:26+00:00,IdaPreti,en,0,0,3,0
499,1463626335033733127,"Toronto, Ontario","As November comes to an end, #COVID19 vaccine clinics for kids aged 5-11yrs are still in full swing here in North Etobicoke!

There are plenty of options - both community centres &amp; local schools - and no appointment is required.

For more information, please see the flyers below: https://t.co/Ikh7WdkJxN",2021-11-24 21:51:25+00:00,MichaelFordTO,en,6,3,5,0
501,1463628368746881031,Canada,👉🙄 Doug Ford's daughter goes on sweaty anti-vax rant after Toronto cop hubby suspended. https://t.co/l72PnMFy25,2021-11-24 21:59:30+00:00,MJosling53,en,49,31,102,7
502,1463630490770935809,"Winnipeg, Manitoba","Our Next Bingo: Friday, November 26th.
Our 2nd Bonanza Pot is: $5,000 in 56 numbers.
Friday bingos only at this time.
Manitoba Health directives will be followed.
Double Vaccination Rules and Facemasks are mandatory.
100 People Max. Hope to see you here. https://t.co/UTkLUCPR5e",2021-11-24 22:07:56+00:00,ShamrockMLBingo,en,0,0,0,0
503,1463630469988171777,"Calgary, Alberta","Many reasons to vaccinate our children, including avoiding illness, avoiding long COVID, staying in school &amp; extra-curricular activities, protecting family members, and others who may be vulnerable.  AHS has a plan to help make vaccination less scary.  #CommitmentT oComfort https://t.co/RUubyVrJUG",2021-11-24 22:07:51+00:00,MFullertonACH,en,9,1,25,0
504,1463630459074609153,Canada,"My local college be like:

""We'll require full vaccination by Nov. 1st!""

""Scratch that, make it Nov. 30th!""

""Rapid testing will only be accepted until Dec. 31st!""

""Nevermind, rapid testing is accepted indefinitely!""

Big bark, small bite.",2021-11-24 22:07:49+00:00,micahchuk,en,0,1,5,0
505,1463630434928050191,"Ontario, Canada","Re-booked an appointment for my third COVID-19 vaccine dose. (Had to cancel the original appointment.) If you are currently eligible for a booster (3rd dose), don't wait. COVID-19 case counts are rising &amp; the holidays are fast approaching. Don't feel guilty. Protect your life. https://t.co/aSWkw7bs2x",2021-11-24 22:07:43+00:00,GeoffyPJohnston,en,2,1,5,0
506,1463630395631542274,"Burnaby, British Columbia","In today's ""No Sh*t"" News.

71 year old Cardiologist. Anti Vaxx. On ivermectin for 16 months, states ""never felt healthier""

Goes to ""conference"" &amp; gets COVID in 2 days.

Obviously this gathering was in Florida, because #FloridaMen

Can't make this up.

https://t.co/at8P9smT0K",2021-11-24 22:07:33+00:00,BirinderNarang,en,2,6,20,0
507,1463630379244392450,"Alberta, Canada","I mean, this is pretty much just status quo for the @Alberta_UCP isn’t it?

https://t.co/hGWzPzzh19",2021-11-24 22:07:30+00:00,jkenneyisaliar,en,1,0,2,0
508,1463632506905899010,"Backwoods of Ontario,Canada  ","Not one Mention of ending the Covid Virus or the mandates, I am certain there will be a lot of Climate Mandates
All vaccinated will have all types of limitations implied.
Non-Vaccinated will be outcasts of society and will be hunted down like criminals. https://t.co/uw0lw5uKcP",2021-11-24 22:15:57+00:00,KraziKanuck,en,1,0,1,0
509,1463632460940464130,Canada,way before covid 19 i knew about distance,2021-11-24 22:15:46+00:00,lowkeybaaby,en,0,0,1,0
510,1463632446633783296,"Oakville, Ontario, Canada","#Halton Region reports a large increase in active #COVID19 cases today and reports two new school outbreaks. #Ontario closes five schools and adds ICU cases, but active cases are down for the second day in a row.

https://t.co/CgX3SUoRwW",2021-11-24 22:15:42+00:00,NewsInOakville,en,0,0,1,0
511,1463632400190251019,"Toronto, Ontario, Canada","The TTC needs to either start running more Bloor trains at rush hour, or start taking the stickers off the seats.

Does standing a few inches away from someone stop the spread of COVID more so than sitting next to them?  It’s all spitting distance.

@TTChelps",2021-11-24 22:15:31+00:00,ElvisDeane,en,0,4,2,0
512,1463632384876634115,"BC, Canada","getting a covid test tonight, so i’ll be stuck at home all day tomorrow recovering from whatever this is.
good boys, send to make me feel better.",2021-11-24 22:15:28+00:00,GoddessMaplexo,en,0,0,0,0
514,1463634428115234821,"Toronto, Ontario","Pfizer Employee Stole 12,000 Files Including COVID-19 Vaccine Secrets, Lawsuit Claims 
https://t.co/Z5vMNd3uPn",2021-11-24 22:23:35+00:00,BillyAngus4,en,2,0,3,0
515,1463634410671161352,"St. John's, Newfoundland","One death, four new cases of COVID-19 reported in Newfoundland and Labrador Wednesday, Nov. 24 | SaltWire https://t.co/I6FXQRKjPF https://t.co/irRZz0idbA",2021-11-24 22:23:31+00:00,StJohnsTelegram,en,0,1,0,0
516,1463634408074878977,"Toronto, Ontario","Check out our article in @RadiologyCTI 👇

We review the role of #whyCMR 🧲 in non-ischemic myocardial inflammation with a focus on emerging data in myocarditis after COVID-19 vaccination 🫀

Great team effort! @dineshpmcc1 @jayudell @MSeidmanMD @Fsancheztijmes 👏🏻👏🏻👏🏻 https://t.co/AMHrdN0Iiw",2021-11-24 22:23:30+00:00,KateHanneman,en,1,0,13,0
517,1463634406644539396,"Belleville, Ontario","Please read the following letter from Director MacIver for updates on the school year, COVID-19 screening, vaccinations, inclement weather and travelling over the holidays. https://t.co/oBkmlKLnHR",2021-11-24 22:23:30+00:00,PC_dolphins,en,0,0,0,0
518,1463636542753230851,"Ontario, Canada","FYI: Guidance updated on Nov. 18th…

https://t.co/dy09yXqDgk",2021-11-24 22:31:59+00:00,OMEAOntario,en,2,0,2,1
519,1463638543197212673,"Belleville, Ontario","Doctors are warning people not to eat cow dung to protect themselves against the coronavirus. 

https://t.co/OnVqJTEIgR",2021-11-24 22:39:56+00:00,MIX97radio,en,0,0,0,0
520,1463638539636289542,"Toronto, Ontario",Well… just received word the person I was right next to all day Saturday is covid positive. We show exact same symptoms and they appeared at same time. My appointment is Friday. I’ll keep you updated if y’all care,2021-11-24 22:39:55+00:00,Jonnytraeds,en,0,2,13,0
521,1463638502445301764,Canada,"COVID chaos is to blame for inflation worldwide. COVID surges and resurges combined with climate-related events have left supply chains struggling to sort themselves out.

Republicans are responsible for cont'd COVID chaos in the US. Therefore @GOP must bear blame for inflation. https://t.co/6OJSsPItIS",2021-11-24 22:39:46+00:00,IAmJoeTrudeau,en,0,1,0,0
522,1463638496162107394,"Richmond, CA",Do vaccines protect against long COVID? What the data say https://t.co/sYDHxkTKz2,2021-11-24 22:39:45+00:00,drnewbold,en,0,0,0,0
523,1463638494832574473,"Calgary, Canada","Congrats to all the parents who will have a bit more peace of mind for their kids. 
If you're looking to get your kids booked you can do it here: https://t.co/xINpAIJjbT
They're allowing 5 and up now! #Alberta #yyc",2021-11-24 22:39:44+00:00,jclemy,en,1,0,3,0
525,1463638452893667328,"Castlegar, BC",B.C. teachers’ union leader welcomes vaccination clinics at schools https://t.co/SulbApjOLo,2021-11-24 22:39:34+00:00,CastlegarNews,en,0,0,0,0
526,1463638450305781762,"Cranbrook, BC, Canada",B.C. teachers’ union leader welcomes vaccination clinics at schools https://t.co/WlFsnmVyUk,2021-11-24 22:39:34+00:00,CranTownsman,en,0,0,0,0
527,1463638446379978752,Golden BC,B.C. teachers’ union leader welcomes vaccination clinics at schools https://t.co/2hwNGhmPiB,2021-11-24 22:39:33+00:00,goldenstarnews,en,0,0,0,0
528,1463638446304497667,"Langley, British Columbia",B.C. teachers’ union leader welcomes vaccination clinics at schools https://t.co/mHQDUFMDpg,2021-11-24 22:39:33+00:00,LangleyTimes,en,0,0,1,0
529,1463640513941233665,New Brunswick,"correct and 50M dead 
Not 6M like Covid and most didnt even die from it https://t.co/PuyjfNfQOR",2021-11-24 22:47:46+00:00,HSimpsonone,en,0,0,0,0
530,1463640470282813440,Ontario Canada,"Typical Trudeau government. Takes no responsibility for inflation. It's all about supply  chain. Partly. When you print money as if you have won the lottery, that compounds the issue. Extending covid money when there is a shortage of workers across the country.",2021-11-24 22:47:35+00:00,wilroache,en,0,0,0,0
531,1463642567891902466,Universal. (Made in Canada.),"Pathetic.
#IStandwithChapmans 

Chapman's Ice Cream faces backlash and boycott over vaccination policy | CBC Radio https://t.co/RptpnDvlIx",2021-11-24 22:55:56+00:00,ShaunProulx,en,0,0,0,0
532,1463642544043016199,"Kamloops, B.C., Canada",One of four COVID-19 outbreaks at Royal Inland #Hospital declared over https://t.co/xeGB7C3AvT via @KamThisWeek,2021-11-24 22:55:50+00:00,KamThisWeek,en,0,0,1,0
533,1463642524648628227,"Toronto, Ontario, Canada",Provincewide healthcare impacts less likely during current COVID wave: Ontario Health | The Star https://t.co/WnHNSqRyVF,2021-11-24 22:55:45+00:00,theresaboyle,en,0,0,0,0
534,1463642513252569090,"Vancouver, British Columbia",I fucking swear nobody from the young and the restless better anti vax,2021-11-24 22:55:42+00:00,canucksedins,en,0,1,0,0
535,1463642477655592962,"Vancouver, British Columbia","Summer of 2020: unprecedented police officer shortages after riots and national anti-police sentiment.

Fall of 2021: unprecedented healthcare staff shortages after draconian vaccine mandates failing to consider natural immunity.

Progress? Is this making our society better? https://t.co/lXBpu5Kayo",2021-11-24 22:55:34+00:00,Ravarora1,en,5,3,28,0
537,1463644569707319296,"Calgary, AB","TFW you hook your 11yo daughter up with her first covid vax.

She literally fist-pumped the sky when she got home and I told her, ""YES!""",2021-11-24 23:03:53+00:00,jchevais,en,0,0,13,0
539,1463644537109241860,"Mississauga, Ontario","Is travel safe during the pandemic this holiday season? It depends. It can be safe if you’re fully vaccinated against COVID-19, but officials say people who haven’t gotten the shots should delay travel. https://t.co/fRgv5h4zyK https://t.co/2wyLngmDCw",2021-11-24 23:03:45+00:00,ElizabethSharm2,en,0,0,0,0
540,1463644524849287168,Canada,"Expanded room sizes and vaccine passports have let us double our capacity for our Media + Communications executive session with Marjorie Malpass next week.

Two days with Canada's best executive coach right hhere in #yyt - dm if you'd like to join us.",2021-11-24 23:03:42+00:00,Karenamoores,en,0,0,2,0
541,1463644482247618567,"Edmonton, Alberta",So much confusion for parents👇 thanks ⁦⁦@brentoliver⁩ for speaking out! https://t.co/6Xbh1gYMj9,2021-11-24 23:03:32+00:00,LoriSigurdson,en,1,0,6,0
542,1463644475700518916,"Charlottetown, Prince Edward I",Got my third Covid shot today. I’ll be out of commission for the next 24 hours ✌🏼,2021-11-24 23:03:30+00:00,mikayla_gallant,en,0,0,9,0
543,1463646557626982401,"Regina, Saskatchewan, Canada",My elementary school aged daughter texted me at lunch that she heard the kid who sits behind her telling someone that his sibling is covid-positive. So I pulled my girl out of school.,2021-11-24 23:11:47+00:00,jewhittingham,en,0,2,7,1
544,1463648479490813956,South Algonquin ON,"Support ⁦@Chapmans_Canada⁩ folks. Buy their ice cream, boost their sales, and let those dumb-assed anti-vaxxers know how the great majority of Canadians really feel.  https://t.co/bzXITJqnrk",2021-11-24 23:19:25+00:00,algonquindave,en,0,0,1,0
545,1463650580220588038,"Police State, Ontario, 🇨🇦","The prestigious medical journal The Lancet just published data that we already knew would happen; vaccination rates are not diminishing CV19, but increasing it. https://t.co/HYQYugNzyu",2021-11-24 23:27:46+00:00,HelloAgainWorl1,en,0,0,0,0
546,1463650543155523586,"Ontario, Canada",Terrifying. No studies to monitor the long term disaster the vaccine is looking more and more to be. https://t.co/GAOLByn4zp,2021-11-24 23:27:37+00:00,canoetipper_k,en,5,0,8,0
547,1463650511505219587,Champlain Region / Eastern ON,"Why we need #Nationalstandards4LTC.  
First wave of COVID-19 in CHSLDs — Identify the causes of the crisis, act, remember https://t.co/8yKEubqi3l",2021-11-24 23:27:29+00:00,CRFCN_Champlain,en,0,0,0,0
549,1463652645860786176,"London, Ontario","#LdnOnt public health officials are cheering a strong start to the children’s #COVID19 vaccine rollout, after thousands of appointments were snapped up in the first hours. https://t.co/m5CrkTR4vv https://t.co/AFAraIJFdE",2021-11-24 23:35:58+00:00,LondonerOnline,en,0,1,1,0
550,1463652617540808707,"Burlington, Ontario",Visiting grandma! Right now still waiting for the COVID test results.😜 https://t.co/glqy0FTBM4,2021-11-24 23:35:52+00:00,reddogcw,en,0,0,4,0
551,1463652544715145228,"Martensville, Saskatchewan",MCRP Staying Vigilant Through COVID Pandemic - Read full article &gt;&gt; https://t.co/pzGLVdloAb https://t.co/x7zC4oTmOH,2021-11-24 23:35:34+00:00,MvilleMessenger,en,0,0,1,0
552,1463652491434811392,"Huron Bruce, Ontario",Ford may be planning for covid to magically disappear in January but I don’t buy it for a second. Ordered N95’s from @masks4allCanada for stocking stuffers!,2021-11-24 23:35:21+00:00,bcmaguire,en,0,0,6,0
553,1463654554755502081,"Toronto, Ontario","Thanksgiving is back, baby! https://t.co/NIPZnp7mG2",2021-11-24 23:43:33+00:00,MeloniFulvio,en,2,0,0,0
554,1463654542365626378,"Cobden, Ontario","Not that it matters at all, I didn’t see where she retweeted anything, but she totally deleted at least two tweets where she went on about Rodgers COVID toe. Again, it’s not a big deal but don’t play victim when you were in fact spreading that mis information and got called on it https://t.co/cxExXvrNDu",2021-11-24 23:43:30+00:00,MikeKelly92,en,0,0,2,0
555,1463654529296072704,Calgary Alberta,All double vaccinated: Hundreds of Canadian soldiers in quarantine following COVID-19 outbreak https://t.co/zxlq8sXwLk via @RebelNewsOnline speak to THIS you all about the unvaxxed liars @AHS_media @CMOH_Alberta,2021-11-24 23:43:27+00:00,dmacht2,en,0,0,0,0
556,1463654503002083334,"Toronto, Canada","""All cases are in students, and almost 70 per cent of cases are in two classrooms. None of the students with COVID-19 are hospitalized.""
https://t.co/DZaUGsmxF2",2021-11-24 23:43:21+00:00,dave1agar,en,1,0,0,0
557,1463654491442589696,"Kingston, Ontario","One additional outbreak of COVID-19 was declared at John Graves Simcoe Public School, where there are three cases currently linked to the outbreaks. https://t.co/Ny1HfXAgFI https://t.co/raJ7MDfb5u",2021-11-24 23:43:18+00:00,WhigStandard,en,3,0,1,0
558,1463656658433830919,Canada,Who ever made/took the vaccine kys,2021-11-24 23:51:55+00:00,jatt47k,en,0,0,0,0
559,1463656498207371266,"St. John’s - NL, Canada","Michael Flynn claims 'global elites' plan new virus because 'COVID tyranny' didn't work.  Claims ""global elites"" are plotting to ""impose"" a new virus on the world, after their ""little plan"" of ""COVID tyranny"" failed.- Raw Story https://t.co/eeoEInqaSd",2021-11-24 23:51:17+00:00,MurfAD,en,0,0,0,0
560,1463658665068699648,"Toronto, Ontario",My reward for participating in the AstraZeneca trial: I get my booster of Moderna in a few minutes. Hurray!,2021-11-24 23:59:53+00:00,d_a_keldsen,en,0,1,8,0
561,1463658596319719426,Canada,Seven doctors contract Covid after attending Florida anti-vaccine summit https://t.co/g1oOMhqZIx,2021-11-24 23:59:37+00:00,SexSafetySecure,en,0,0,0,0
562,1463658564455702529,Communist Canada,"CANADIANS WAKEUp &amp; Smell the Coffee
Covid news: WHO tells fully vaccinated to wear masks, physically distance https://t.co/gpFq14DzYg",2021-11-24 23:59:29+00:00,Life4TheBirds,en,0,0,1,0
563,1463658543618396160,"Ottawa, Ontario","RT MaximeBernier: ‘Politicians need to abandon the quixotic quest for COVID zero, making many of the interventions intended to stop virus circulation irrelevant. Public mask-wearing, social distancing etc. were only going to defer, not eliminate, transmi… https://t.co/tX48przyRi",2021-11-24 23:59:24+00:00,PPCKCR,en,0,0,0,0
564,1463658534424481797,"Toronto, Ontario",I keep wonderin if covid didnt happen and i kept my internship how different would i be,2021-11-24 23:59:22+00:00,turtlelusts,en,0,0,2,0
