,index,Unnamed: 0,id,user_location,text,created_at,username,lang,retweet_count,reply_count,like_count,quote_count,sentiment,topic
797,380,380,1464321026913931270,"Winnipeg, Manitoba, Canada",WATCH: Parents push for more COVID prevention in schools https://t.co/qj7eJnplxR https://t.co/Q45QU6oflN,2021-11-26 19:51:53+00:00,ctvwinnipeg,en,7,8,25,1,Neutral,4
798,430,430,1464345111945486336,"Burlington, Ontario","We’re not out of this pandemic yet. Please get your vaccination, wear a mask in public spaces and adhere to physical distancing. Thanks for doing your part everyone! We will get through this. https://t.co/bJh4eoi9zq",2021-11-26 21:27:35+00:00,MariannMeedWard,en,1,2,9,0,Neutral,4
799,1038,1038,1465005498982354965,"Toronto, Ontario",Must read interview on the new COVID variant. https://t.co/03ApJK5nME,2021-11-28 17:11:44+00:00,Steve_Lafleur,en,0,1,0,0,Neutral,2
800,1115,1115,1465075940816560137,"Kitchener, ON","To all at @BethJacobKW, in the @CityKitchener &amp; everywhere, best wishes for a #HappyHanukkah ! As you gather again this year over the coming 8 days, please do so in #Covid19 safe ways.  May the light of the menorah bring you &amp; your family health, hope, joy and prosperity. https://t.co/LG6dJhudYD",2021-11-28 21:51:38+00:00,berryonline,en,3,0,22,0,Positive,6
801,705,705,1464628977776173066,"Colombie-Britannique, Canada","Truths:

#COVID19 #thinkaboutit https://t.co/fuJXW9AzJD",2021-11-27 16:15:34+00:00,asmedlabdoes,en,0,0,0,0,Neutral,6
802,823,823,1464729628019462150,Canada,Pfizer said an updated version of its COVID-19 vaccine will be 'ready in 100 days' if the new Omicron variant is resistant to its current vaccine https://t.co/11jmlKaMyE,2021-11-27 22:55:31+00:00,Unbranded63,en,7,1,23,0,Neutral,5
803,558,558,1464426638796472323,"Kamloops, British Columbia",What if you disagree with your co-parent about the COVID-19 vaccine for your kids? https://t.co/EiB55s5n9y https://t.co/rkBxZdkuIF,2021-11-27 02:51:33+00:00,CastanetKam,en,0,0,0,0,Neutral,4
804,556,556,1464424568752386056,"Montreal, Canada","https://t.co/C3FMIY5pgq

The Papers: Battle to hold back Omicron, and fears over Christmas

#CHRISTMAS #COVID",2021-11-27 02:43:19+00:00,taypeinternat,en,0,0,0,0,Neutral,2
805,264,264,1464264643535196162,"Vernon, British Columbia",Why don't you do us one better and call for the government to use hydroxychloroquine to treat #COVID19 patients and get Canada back to normal? https://t.co/GQKgI3AzDE,2021-11-26 16:07:50+00:00,DelfingKyle,en,0,0,0,0,Neutral,3
806,301,301,1464280731581091876,"Kingston, Ontario","Risk of COVID-19 infection more than DOUBLES 90 days after the second dose of the Pfizer vaccine, Israeli study finds
https://t.co/RBJaF6ljNp",2021-11-26 17:11:46+00:00,timmins316,en,0,0,0,0,Negative,4
807,985,985,1464953065711095812,"Alberta, Canada","I just got a 30 day ban on Fascistbook for basically O think that parents who get their almost zero risk children are bad parents, and that I had violated their pro vaccine policy. What a farce,  Fascistbook is run by a bunch of overly sensitive leftie snowflakes.",2021-11-28 13:43:23+00:00,fisherman0707,en,0,0,0,0,Negative,3
808,1105,1105,1465065868577157122,"Toronto, Ontario","Dear @CFtoeatonCentre , employees, and patrons:  the COVID rules are for the safety of everyone, not as a punishment.  Please effin' follow them, you @$$h0135!",2021-11-28 21:11:37+00:00,scepollo,en,0,0,0,0,Neutral,4
809,803,803,1464713481773633539,"Nouvelle-Ecosse, Canada",🙌 gettin' me some @Chapmans_Canada  tomorrow! I support Canadian businesses who are being targetted for following covid protocols. #canadianowned #ChapmansIceCream #IStandWithChapmans https://t.co/vOZNonayJc,2021-11-27 21:51:21+00:00,S_MorOfLaura,en,0,0,1,0,Positive,6
810,536,536,1464412212257337353,"Saskatoon, SK","🎶“Hello to the other side, cause with no vaccine you're gonna die”🎶 https://t.co/V1zVtRWEJx",2021-11-27 01:54:13+00:00,kathymahar,en,0,0,0,0,Negative,4
811,628,628,1464510134529323016,Canada,What we know about the new coronavirus variant omicron https://t.co/OjorXQlMK6,2021-11-27 08:23:20+00:00,Magnetic_Sales,en,0,0,0,0,Neutral,2
812,371,371,1464319032400781318,"Newmarket, Ontario",Pretty well sums it up…real science they say with Covid! 🙄 https://t.co/8NdrJRgmvd,2021-11-26 19:43:57+00:00,andregagnonppc,en,0,0,0,0,Neutral,3
813,146,146,1464125672599793684,"Vancouver, British Columbia",New Covid variants. Check out our articles here! https://t.co/1WOmOU29Af #New_Covid_variants,2021-11-26 06:55:37+00:00,fetchfeeds,en,0,0,0,0,Neutral,2
814,877,877,1464778004257644546,Canada,Kahnawake moves to red alert level as COVID-19 cases climb 'drastically' in last 24 hours https://t.co/HEDydanJ2v,2021-11-28 02:07:45+00:00,mlauriat,en,1,0,0,0,Neutral,4
815,499,499,1464387483735674880,"Ottawa, Ontario","How can @JustinTrudeau promote $10 daycare - crowded setting - and not show up in Parliament for fear of Covid?

It’s okay their parents to go to work.  Why can’t they?",2021-11-27 00:15:57+00:00,diana_murphy613,en,180,34,810,6,Negative,1
816,595,595,1464455369204326402,"Port Dover, Ontario Canada","The coronavirus has had a profound impact on our social and cultural life.
-Delhi’s Hungarian Hall, two years ago https://t.co/SPCFkfRxPG",2021-11-27 04:45:42+00:00,TobyBarrettHN,en,0,1,5,0,Neutral,6
817,649,649,1464582732609110030,"Greater Sudbury / Grand Sudbury, Ontario",Feds are sending doctors and nurses to Michigan as coronavirus infections rise - CNN https://t.co/04jGmvqa0w,2021-11-27 13:11:48+00:00,JosefJule,en,0,0,0,0,Neutral,5
818,942,942,1464858380871159813,🇨🇦 Canada,Malfeasance Behind the FDA Vax OK for Children https://t.co/mICXpAEhKM,2021-11-28 07:27:08+00:00,surveyorX,en,0,0,0,0,Negative,4
819,575,575,1464441022583349248,"Toronto, Ontario",My dad was against the vaccine but as soon as he heard I was pregnant he booked his appts and went. Plain and simple,2021-11-27 03:48:42+00:00,LyssaaN_,en,0,0,0,0,Neutral,4
820,378,378,1464321044928348164,BC Canada  thanks 📷: @c_losc,Dr Aseem Malhotra reveals a cardiology researcher found similar results to a new report showing an increase in risk of heart attack following the mRNA COVID vaccine. https://t.co/8UeZP5olBH,2021-11-26 19:51:57+00:00,KathyBassett1,en,0,0,0,0,Neutral,4
821,196,196,1464206166322524163,"Ontario, Canada",Newspeak https://t.co/Lzp9xkopkU via @YouTube #rockindiepunkmetal #rtitbot @theretweetermag   #rtArtBoost #Spotify #Python #music #dogelonmars #cryptocurrencies #COVID19 #Ethereum #Radio #BSCGems #BlackFriday #goodmorning #fridaymorning #Turkey #JustInflation #Trending,2021-11-26 12:15:28+00:00,Marathon_85,en,1,0,1,0,Neutral,6
822,839,839,1464741740498329604,"Toronto, Ontario","People are more upset at their family, friends, neighbors,  over covid than the ones who created it in the first place.",2021-11-27 23:43:39+00:00,Vincent_Valen25,en,0,0,0,0,Negative,6
823,1120,1120,1465077971862052864,"St. Catharines, Ontario","NEWS | 43 new cases of COVID over weekend, 10 in hospital, 390 child-sized doses administered in Niagara. Details: https://t.co/3Lyb9pSsMD https://t.co/EBsthFRhzB",2021-11-28 21:59:42+00:00,610CKTB,en,2,1,17,0,Neutral,4
824,446,446,1464359285891207168,"Toronto, Ontario","Right now @fordnation is refusing to acknowledge the nursing shortage , a new covid variant is knocking on our door, our minister of education is drinking Timmies, and our CMO is recommending “snug fitting” masks. @DorisGrinspun #perfectstorm https://t.co/1d23tnZc4R",2021-11-26 22:23:54+00:00,DotatumU,en,0,1,1,0,Negative,3
825,384,384,1464323066016813056,"Vancouver, BC, Canada",New COVID Variant Drives Wall Street's 'Fear Index' to Highest Level Since Vaccine Rollout Began | @scoopit https://t.co/TvWO3tMZll,2021-11-26 19:59:59+00:00,EnzoCalamo,en,0,0,0,0,Negative,1
826,1056,1056,1465017509766217728,"Brampton, Ontario",Roll up your sleeves! https://t.co/MEOgNngKBm,2021-11-28 17:59:27+00:00,grantlintoncbc,en,1,0,1,0,Neutral,6
827,857,857,1464757752039882758,"Kingston, Ontario",Heart breaking. And there are those who are saying that we need to learn to live with COVID. I don’t think so! https://t.co/q2s5aAeWay,2021-11-28 00:47:16+00:00,DickZoutman,en,0,0,4,0,Negative,6
828,91,91,1464065182481756162,Canada,Bryan Adams Tests Positive For COVID-19 (Again) https://t.co/2tTFTnb9xt,2021-11-26 02:55:15+00:00,iHeartRadioCA,en,0,0,1,0,Neutral,5
829,480,480,1464381427009662986,"Vancouver, British Columbia","#Breaking: British Columbia has added 341 new cases of COVID-19 in the last 24 hours, as well as six related deaths, according to the B.C. Centre for Disease Control's COVID-19 dashboard.  https://t.co/qfCf86ZKE1",2021-11-26 23:51:53+00:00,CTVVancouver,en,6,3,2,1,Neutral,5
830,864,864,1464765850397851654,SK Canada,#DoNotComply over a year I was vaccine hesitant. Since then I have become an anti vaxxer,2021-11-28 01:19:27+00:00,kevinjs1977,en,0,0,2,0,Neutral,3
831,814,814,1464725653211779077,Canada,New Covid variant: Chris Whitty on why scientists are concerned about new Covid variant https://t.co/BYHoOe6cNI,2021-11-27 22:39:43+00:00,Magnetic_Sales,en,0,0,0,0,Negative,2
832,260,260,1464262659851882496,"Ontario, Canada",FDA asks for 55 years to complete FOIA request on Pfizer's COVID-19 vaccine https://t.co/Qs5Gai07xd,2021-11-26 15:59:57+00:00,karl_wightman,en,0,0,0,0,Neutral,5
833,495,495,1464385425376698376,"Regina, SK","World races to contain new COVID threat, the Omicron variant https://t.co/MsnoMBlNR0",2021-11-27 00:07:47+00:00,CTVReginaLive,en,0,0,1,0,Neutral,2
834,400,400,1464333106882785286,"Bathurst, New Brunswick","Three new Zone 6 COVID cases, two new exposure sites on Friday https://t.co/bETjCu0SH0 https://t.co/ncjjyTLjnz",2021-11-26 20:39:53+00:00,BathurstNL,en,0,0,0,0,Neutral,5
835,982,982,1464945093811576837,"Toronto, Ontario","Surplus vaccines for the world? 
A December target of 40% vaccination was set for the 92 poorest countries. EU has delivered 19% of promised. The UK: 11%. Canada: 5%.
https://t.co/YojiFMDyoI",2021-11-28 13:11:42+00:00,DrNancyOlivieri,en,1,0,2,0,Neutral,4
836,594,594,1464455396186148865,Canada,"Today saw the largest major indices drop since June 2020 due to the uncertainty of the new Covid variant.  $SQQQ $JDST and $LABD are my favourite red market hedge stocks and held me green today. What are yours? Do you still play, sit out or hold on days like today? https://t.co/O9eFE5DWip",2021-11-27 04:45:49+00:00,cdntradegrljenn,en,3,14,28,1,Negative,1
837,871,871,1464769914867228673,"Saskatchewan, Canada","I wrote this piece about a group of Winnipeg First Responders standing against vaccine mandates &amp; over-reaching covid policies. The group is called 'Frontline Alliance Manitoba'.

There are some great quotes in there from the police officer I spoke with.

What good people. 🇨🇦 https://t.co/Sy64Sx8SJM",2021-11-28 01:35:36+00:00,LittleGoatCR,en,41,7,114,0,Positive,6
838,93,93,1464067356544708630,"Toronto, ON","My parents get their third Covid vaccine dose tmrw! 🎉

I'm rooting for Spikevax because branding matters. (Cannot get over the awfulness of Comirnaty *smdh*)",2021-11-26 03:03:53+00:00,FromPhDtoLife,en,0,4,67,0,Positive,4
839,500,500,1464389632074797059,"Whistler, BC","COVID-19 infections serious enough to require hospitalization continue to decline, hitting 291 on Nov. 26. Meanwhile, officials say there is no evidence that a new South African variant has been introduced in British Columbia.

https://t.co/1TbmrFuZYL",2021-11-27 00:24:29+00:00,PiqueNews,en,0,0,1,0,Positive,2
840,904,904,1464804191151476738,"Toronto, Canada","Biggest jolt to humanity, the release of #COVID19 from a lab ( thank you #FauciLiedMillionsDied ) We have to reevaluate our lives now and determine where our priorities lie. Life will never be the same!

https://t.co/mkdeqQmTTG",2021-11-28 03:51:48+00:00,Barefoot_Hippi,en,0,1,1,0,Negative,3
841,551,551,1464418314181038083,Canada,"🧐💉 4 million CoVID-19 vaccine doses are sitting in freezers. Why isn’t Ontario moving faster on boosters? 💉
By Bruce Arthur
Star Columnist
https://t.co/SI6w2nyR0t",2021-11-27 02:18:28+00:00,MJosling53,en,27,6,41,0,Neutral,4
842,912,912,1464810187689271308,Canada,A President Betrayed by Bureaucrats: Scott Atlas’s Masterpiece on the Covid Disaster https://t.co/t4Ghp67DJW,2021-11-28 04:15:38+00:00,Richard73822542,en,8,0,15,1,Negative,5
843,550,550,1464418356933636106,"Ontario, Canada","Week after week, I write stories about vulnerable people who are ignored or forgotten. I write about vaccine inequity, food insecurity, climate change &amp; gender, disease, &amp; malnutrition. Sadly, you only pay attention when I suggest banning anonymous Twitter accounts.",2021-11-27 02:18:38+00:00,GeoffyPJohnston,en,2,0,4,0,Neutral,4
844,287,287,1464274736184279041,Ontario,I remember the beginning of #covid they said 60+million would die. We there yet?,2021-11-26 16:47:56+00:00,stephenehyo,en,0,0,0,0,Negative,6
845,553,553,1464420466123284482,Saskatoon Saskatchewan Canada,"Masks with air valves are banned. Two cases of #Omicron variant in Hong Kong because ""the traveller from South Africa was wearing a facemask with an air valve- which purifies intakes of breath but not exhalations""  
https://t.co/xSZFaXN9i3 #Covid19",2021-11-27 02:27:01+00:00,JamesBicycle,en,1,0,0,0,Neutral,2
846,755,755,1464677391742246928,Canada,FACT: The most gullible segment of society are those between the ages of 18 &amp; 36. The key group for covid marketing? Coincidence?,2021-11-27 19:27:57+00:00,nixon_mike,en,0,0,0,0,Neutral,6
847,431,431,1464345097374515203,"Toronto, Ontario","COVID-19 Omicron Variant (B.1.1.529): Implications and Reminders for Dentistry.
https://t.co/fnPE5JW4QE https://t.co/jw8HgHotAw",2021-11-26 21:27:32+00:00,cs33ca,en,0,0,0,0,Neutral,2
848,657,657,1464594806886313987,"Toronto, Ontario","It's the first weekend kids 5 to 11 can get the COVID-19 vaccine. Police say they will be at clinics to deter potential confrontations. 

PLUS: Gas prices are expected to plummet. 

Your CityNews 680 TO GO with @RicheyChristine &amp; @TheAsherRoth. 

Listen: https://t.co/ayThHdDgQz. https://t.co/0e6aGMc3JQ",2021-11-27 13:59:47+00:00,CityNewsTO,en,4,1,9,1,Neutral,4
849,17,17,1464026954651287556,"Niagara, Ontario canada",dear covid f you,2021-11-26 00:23:20+00:00,halladayfan32,en,0,0,0,0,Negative,6
850,1160,1160,1465108193768620032,"Casselman, Ontario","Good article. ""It’s less that the social fabric has grown frayed, its edges unravelling, than that the so-called social fabric is now manufactured, for profit, by monopolistic businesses, a cheap, throwaway fake."" https://t.co/pSfWhmTu8D",2021-11-28 23:59:48+00:00,Downes,en,0,0,1,0,Negative,1
851,1075,1075,1465041689102405635,"Ontario, Canada ",South African lab Afrigen tries to replicate the Moderna vaccine - The Washington Post https://t.co/NfubF8V7Em,2021-11-28 19:35:32+00:00,DrSpockets,en,0,0,0,0,Neutral,6
852,246,246,1464252507899584516,"Vancouver, BC. ",Mama Nature..is... such a bad ass.  They were all like...'Oh hey we got a vaccine. We good now!!!'...then she just like tosses out another variant while doing her nails.  and they're all like...oh shit. https://t.co/nI7A7sA6ql,2021-11-26 15:19:37+00:00,MarionAmbler,en,0,1,0,0,Neutral,2
853,398,398,1464331114940674049,"Toronto, Canada",#WHO designates Covid variant Omicron found in South Africa as ‘of concern’  https://t.co/P26cMLyTv8 #OmicronVariant #COVID19 #Covid #Corona #coronavirus #CoronavirusUpdates #NewVariant #SouthAfrica #southafricanvariant  #covidvariants #CoronaVariant #B11259 #B11529variant,2021-11-26 20:31:58+00:00,HitechguruS,en,0,0,0,0,Negative,2
854,517,517,1464399930890407939,"White Rock, British Columbia",Did Omicron messenger RNA come from South Africa's Wits? Did Trudeau's MK campus plasma show us stone walls do not a prison make but COVID does a cell?,2021-11-27 01:05:25+00:00,CsiHawkins,en,5,0,10,1,Neutral,2
855,429,429,1464345116458455041,Canada,"Dr.H. @CMOH_Alberta  

Please explain why you do not acknowledge Vax injurie https://t.co/f0PdV3Qlck",2021-11-26 21:27:36+00:00,18molly8,en,0,0,0,1,Negative,3
856,84,84,1464063313223069696,"Ottawa, Ontario","There are 5 ingredients for effectively ending this : i) universal vaccinations  and now booster doses,ii) clear and forceful vax mandates to close deal on i , iii) rapid pediatric vaccinations for all children, iv) continued targeted NPI's, v) vax the world . All in reach . https://t.co/OfFj1NZizL",2021-11-26 02:47:49+00:00,VoiceOfFranky,en,37,6,145,2,Neutral,4
857,616,616,1464496078015766532,"Vancouver, Canada","Omicron 
@DrIanWeissman 
#COVID19 #RSNA21 https://t.co/asveoEtbM6",2021-11-27 07:27:28+00:00,DrHugue,en,2,0,2,0,Neutral,2
858,723,723,1464639041089900547,"Vancouver, British Columbia","This is honestly what Western Countries have been waiting for. 
All the think pieces on why COVID didn’t affect Africa as much was basically cos they couldn’t frame it as an African disease and ban travel. https://t.co/QDEzPxwlbg",2021-11-27 16:55:33+00:00,BuwaLegend,en,0,0,0,0,Neutral,6
859,245,245,1464252516967669767,"Ontario, Canada",My accountant firm just implemented a vaccine passport requirement to come in to their office.  Guess I’m looking for a new accountant.  Hopefully more of their clients will do the same.,2021-11-26 15:19:39+00:00,pete85541573,en,3,2,14,0,Negative,3
860,682,682,1464614934067744789,Earth by way of Canada,I went through a horrible injury. To overcome it I had to train everyday. I'm now in the best shape of my life. My obese friend asked to train with me. He lasted one day and quit. He's now the 'healthy' one out of us because he took a vaccine that doesn't stop infection or spread,2021-11-27 15:19:46+00:00,FrankGrimes_Jr,en,8,4,69,1,Neutral,3
861,365,365,1464315002081452035,"Calgary, Alberta",S&amp;P/TSX composite down 500 points as oil falls more than 10 per cent - https://t.co/jFkC9KKb6o TORONTO — Canada's main stock index was down 500 points in late-morning trading as the price of oil plunged more than 10 per cent and U.S. stock markets fell amid news of a new COVID...,2021-11-26 19:27:56+00:00,CamTrader_ca,en,0,0,0,0,Negative,1
862,639,639,1464558481101393924,British Columbia,"government was keeping covid secrets

it knew about the new variant and was working in secrecy

once the secret was uncovered Cabinet immediately moved to restrict travel

Did Cabinet learn of the new variant through the news like everyone else? that doesn't seem right

#cdnpoli https://t.co/yIqXDgjs6x",2021-11-27 11:35:26+00:00,bcpoli,en,0,1,0,0,Negative,3
863,453,453,1464365304654569480,"Ontario, Canada","It’s crazy how a new vaccine policy always coincides with a new variant. When the vaccine was ready it was the delta variant, now with booster shots and kids getting the jab, a new variant emerges. I’m pro vaccine and will get the booster but it’s becoming a little too convenient",2021-11-26 22:47:49+00:00,sameogee11,en,0,1,1,0,Negative,4
864,61,61,1464051077335207939,"Ontario, Canada","Reinfection from Covid-19 is rare, severe disease is even rarer, a study of people in Qatar finds - CNN https://t.co/YdkkKxHQoO",2021-11-26 01:59:12+00:00,ezymboko,en,0,0,0,0,Positive,5
865,366,366,1464314975833440257,"Vancouver, BC Canada","☃️ It's glow time! Festival of Lights begins tonight and we can't wait to welcome you back to the show!  Make sure to have your tickets, proof of full vaccination and government-issued photo ID ready at the entry point. https://t.co/HMaVj3Lfj4",2021-11-26 19:27:50+00:00,VanDusenGdn,en,5,4,13,0,Positive,6
866,512,512,1464397859806195712,"Saint John, New Brunswick",Why can’t the surgeon travel 2 hrs to Saint John instead if they have beds available.  6 days waiting is torture. https://t.co/xMAzZoiUr2,2021-11-27 00:57:11+00:00,tweetthatwhat,en,0,0,1,0,Neutral,6
867,622,622,1464502176810737668,"Hamilton, Canada","New COVID variant threat causes worldwide scramble 
https://t.co/5prytb35mm

Beware the omicron variant.",2021-11-27 07:51:42+00:00,AndrewGeczy,en,0,0,0,0,Negative,2
868,440,440,1464351190939021326,"Montréal, Québec",These vaccines are here - to waste them &amp; our incredible opportunity &amp; privilege will just worsen global  vaccine inequity. https://t.co/KRAyCk3xD8,2021-11-26 21:51:44+00:00,DrFatimaKakkar,en,1,1,7,0,Neutral,4
869,650,650,1464588806556995586,"Portugal Cove-St. Philip's, Newfoundland and Labrador",But Covid… https://t.co/6xqDKoP2F9,2021-11-27 13:35:56+00:00,mhanrahan709,en,0,1,2,0,Neutral,6
870,770,770,1464691420623683591,Ontario Canada,May that be because there are really no rises in covid. It's all a figment of the elites imaginations. https://t.co/x4HcbS40Mx,2021-11-27 20:23:41+00:00,ldhancock011,en,0,0,0,0,Negative,3
871,195,195,1464206198039846912,Canada,"New mask guidance in recognition of how important aerosol, airborne-based transmission is in transmission of this virus ""Cloth masks were always sort of something that was going to buy us some time as we move toward something better"" 
 -  https://t.co/qCEZvXrETc via @GoogleNews",2021-11-26 12:15:35+00:00,CostumeAlex,en,0,1,1,0,Neutral,4
872,581,581,1464447284884639747,"Toronto, Ontario","Tested negative for covid today, so it’s just my regular body fighting itself as usual",2021-11-27 04:13:35+00:00,PanderShirts,en,0,1,16,0,Neutral,6
873,815,815,1464725650535817224,Central Ontario Canada,New Covid variant: Chris Whitty on why scientists are concerned about new Covid variant https://t.co/IYBt2tYLp7,2021-11-27 22:39:43+00:00,Oneclickhealth1,en,0,0,0,0,Neutral,2
874,219,219,1464230396644761607,"Kitchener, ON","Good grief....
New variant, bypasses current vaccine. Worse than all before it. 

This will never ever ever end.",2021-11-26 13:51:45+00:00,GregnKW,en,0,1,1,0,Negative,2
875,389,389,1464325054292967437,"Milton, Ontario",Western nations like Canada hoarded vaccinations - enough to vaccinate 5x the population.@liberal_party was quick to praise @AnitaOakville for her procurement. Now we are seeing the impacts around the world with variants capable of bypassing the vaccines #COVID19 #covidvariant,2021-11-26 20:07:53+00:00,aziz_emran,en,0,0,1,0,Neutral,2
876,423,423,1464345186385858561,BC Canada,"The West wasted no time in implementing a travel ban against South Africa. There was no ""let's assess the situation / analyze the mutation or severity rather, of this new COVID-19 variant before jumping the gun"". Nope.",2021-11-26 21:27:53+00:00,DigitsLaw,en,0,0,0,1,Neutral,2
877,171,171,1464178076326281216,"Exeter, Ontario","Local COVID-19 update.
https://t.co/fITxiXi8Ln",2021-11-26 10:23:51+00:00,905myFM,en,0,0,0,0,Neutral,5
878,709,709,1464633073040076811,Canada,"#Quebec #COVID19 cases soar with 1,171 new on Saturday, most since April https://t.co/kH1h8Qtnq9 via @CTVMontreal",2021-11-27 16:31:50+00:00,journalistmaran,en,0,0,0,0,Neutral,5
879,883,883,1464779917636390915,"Toronto, Ontario",Anyone noticed? U.S. President Biden says not considering new vaccine mandates | Reuters https://t.co/50orauhByV,2021-11-28 02:15:21+00:00,MuveeWorld,en,0,0,0,0,Neutral,4
880,156,156,1464143880903966720,"Québec, Canada 🇨🇦","""In photos: Macy’s Thanksgiving Day parade"" by Unknown Author via NYT New York Times https://t.co/m4uyAll3TJ",2021-11-26 08:07:58+00:00,DJIMB3RRY,en,0,0,0,0,Neutral,6
881,995,995,1464965257080803328,"Waterloo, Ontario","“ THE VARIANT VACCINE”
🌏🌎🌍
#vaccines #Variant #Crime https://t.co/pKbXL6jU5n",2021-11-28 14:31:49+00:00,GorkySaav,en,0,0,2,0,Neutral,2
882,537,537,1464412196180529152,"Kingston/Peterborough, Ontario","Active cases have more than doubled in #ptbo since last Friday. And remember: two weeks ago, there was a large anti-vaccine protest in Kingston, which a lot of Peterborough anti-vaxxers attended. Coincidence? I think not! https://t.co/IyebmjaBYa",2021-11-27 01:54:09+00:00,Josh_Kulich,en,2,3,11,0,Negative,4
883,669,669,1464602854635704322,"Calgary, Alberta",It’s amazing how fast they can whip up a vaccine for one of the Greek alphabet variants https://t.co/rp5h8PpCVR,2021-11-27 14:31:46+00:00,kaki385,en,25,20,67,5,Neutral,2
884,1153,1153,1465102047934660609,"Toronto, Canada",Both cases had recent travel to Nigeria. That is not on the list of African countries banned from travel to Canada.  This demonstrates to me the COVID ‘horse’ is always out of the barn before countries try to close the gate. https://t.co/ZYojIVG1w7,2021-11-28 23:35:23+00:00,dave1agar,en,2,2,14,0,Neutral,4
885,1049,1049,1465013491782279169,"Ottawa, Canada",What to do as we walk into the pandemic’s fifth wave https://t.co/GdyxRuT8MY #iaq #COVID19,2021-11-28 17:43:29+00:00,IAQresource,en,0,0,0,0,Neutral,5
886,343,343,1464302894811865094,"Owen Sound,Ontario",5 (“ I’m ALMOST 6”) and 9 got their Vax. Thanks #vaccination #owensound #GreyBruce,2021-11-26 18:39:50+00:00,GDeakin1,en,0,1,13,0,Positive,4
887,756,756,1464681413345746955,"Ottawa, Ontario",So proud of this kiddo for getting her first vaccine shot! Many thanks to @HealthOttawa and @WabanoHealth for making this happen! @ambers_choice https://t.co/mD072s0XAr,2021-11-27 19:43:56+00:00,Plansue,en,0,0,1,0,Positive,4
888,697,697,1464625009305997313,Canada,"Welcome to #ClownWorld 2021 🤡💉🐑!! 

The Covid Vaxxine is the new opioid addiction instead of Oxytocin, people need their next fix of Vaxxine ASAP 💉💉!! #FF #covidvariant #vaccination https://t.co/uEYrLPHOvc",2021-11-27 15:59:48+00:00,pattleggs,en,0,0,1,0,Neutral,4
889,994,994,1464963164311896074,Canada,"The new Omicron coronavirus variant kept spreading around the world on Sunday, with 13 cases found in the Netherlands https://t.co/aVWrdNnC6K",2021-11-28 14:23:30+00:00,Canoe,en,0,0,0,0,Neutral,2
890,996,996,1464967205012004872,"Calgary, Alberta","Netherlands, Australia find omicron variant as curbs spread https://t.co/XVepw3rVyD",2021-11-28 14:39:34+00:00,calgarynews,en,0,0,0,0,Neutral,2
891,259,259,1464260559671635978,"Ottawa, Canada",Huge thanks to @GovCanHealth and @OttawaHealth for their role in this very auspicious day. My son received his first vaccine against COVID-19 and I feel like I’m breathing for the first time in two years. Thank you to all the parents who are getting their littles vaccinated. https://t.co/uTvFsA5YUJ,2021-11-26 15:51:36+00:00,yumikid,en,0,1,11,0,Positive,4
892,1034,1034,1465001453425201162,"West Instagram, CA",Moderna says it will develop booster shot for new COVID variant | The Times of Israel https://t.co/Nrf4cb3xGb,2021-11-28 16:55:39+00:00,ZamundaTwice,en,1,0,1,1,Neutral,2
893,262,262,1464262629518499843,"Calgary, Alberta","Not just excessive Rowan, it is pure evil how they are sacrificing innocents to their Covid god. https://t.co/tm46f51slg",2021-11-26 15:59:50+00:00,MamaFedup,en,1,0,4,0,Neutral,3
894,9,9,1464022893508108291,Canada,"#COVID19 Interlude: 5th Wave? 👇

https://t.co/3zVx6i6Egj",2021-11-26 00:07:12+00:00,WC_Larry,en,0,0,0,0,Neutral,5
895,867,867,1464767828486234116,Republic of Alberta,"Nota bene: I've never taken a flu vaccine, and also never contracted the flu. Coincidence? I think not.",2021-11-28 01:27:19+00:00,_Blitzkrieg555_,en,0,0,0,0,Neutral,6
896,919,919,1464816138496397312,Barrie Ontario,"V... Victims Share, Loss Ones -  https://t.co/MnZU4aDasI https://t.co/xvVaMGzqWj",2021-11-28 04:39:17+00:00,Ryszardrjk,en,0,0,0,0,Negative,6
897,80,80,1464059194273939459,"Ottawa, Canada","New #COVID19 variant: 
#UK urgently brings in #travel restrictions to travel to/from 6 #Africa countries to stop spread of 'the worst #variant we've seen so far'
https://t.co/AkxnNqTx1W https://t.co/tOkQrnJBZq",2021-11-26 02:31:27+00:00,ottawafamtree,en,0,0,1,0,Neutral,2
898,48,48,1464045065119191044,"Toronto, Ontario","The coronavirus subreddit looks like the early days of COVID with all the mutation coverage out of South Africa. 

Please get vaccinated and wear a mask. 

When will this end????

https://t.co/crQrZL2q5I",2021-11-26 01:35:18+00:00,munakadri,en,1,4,18,1,Neutral,2
899,961,961,1464920839057514498,"Montreal, Canada","https://t.co/UsVbQYXvXK

Tensions run high as Swiss vote on Covid vaccine certificate law

#CORONAVIRUS #COVID",2021-11-28 11:35:19+00:00,taypeinternat,en,0,0,1,0,Neutral,4
900,659,659,1464596769547988994,"Charlottetown, PEI","As ford has said he loves the republicans in the states, but he seems to have special place for susan collins. the new variant is concerning, says he. will ontario put mask and vax mandates in place to save xmas https://t.co/GfVpusDgYe",2021-11-27 14:07:35+00:00,MoralityPLS,en,1,0,0,1,Neutral,2
